title,domain
"From HIV to Covid-19: Dr. Fauci on his 'complicated relationship' with 
Larry Kramer",www.nbcnews.com
Anthony Fauci Has Some Very Good Reasons to Be Optimistic,www.wired.com
"Coronavirus updates: Cornell study calls Donald Trump biggest source of 
misinformation; Moderna vaccine won't come before spring 2021",www.usatoday.com
"Fauci to Trump: Everyone Should Wear Masks, I’m So Tired of Saying This",www.vanityfair.com
"WATCH: ‘Federal Employee of the Year’ Fauci gets trophy from Nationals’ 
racing presidents",wtop.com
Fauci says his mask stance was 'taken out of context' by Trump | TheHill,thehill.com
"Coronavirus update: Global case tally above 34 million — with U.S. 
accounting for a fifth — as Dr. Fauci hits back at Trump’s mask claim",www.marketwatch.com
"Watch live: Dr. Fauci and other experts hold briefing on influenza and the 
coronavirus pandemic",www.cnbc.com
Trump experiencing 'mild symptoms' after coronavirus diagnosis,www.cnbc.com
"President Trump has tested positive for COVID-19. What's the typical course 
of the illness?",www.usatoday.com
"Trump experiencing mild coronavirus symptoms, says White House official: 
AP, New York Times",www.reuters.com
Trump Tests Positive for the Coronavirus,www.nytimes.com
Live Trump Covid-19 Positive Test: Latest Updates,www.nytimes.com
"President Trump, first lady test positive for coronavirus, set to 
quarantine at White House",www.foxnews.com
Trump experiencing 'mild symptoms' after coronavirus diagnosis,www.cnbc.com
"White House coronavirus adviser Scott Atlas reacts to Trump's coronavirus 
diagnosis, says 'zero reason to p...",www.foxnews.com
"Live updates: Trump says he and first lady have tested positive for the 
coronavirus",www.washingtonpost.com
"Donald Trump's positive coronavirus test puts him in the company of Boris 
Johnson and Jair Bolsonaro",www.cnn.com
What A Positive Coronavirus Diagnosis Means For President Trump's Health,www.npr.org
"World leaders react after President Trump and first lady test positive for 
coronavirus",abcnews.go.com
"House passes revised coronavirus relief bill, but it's unlikely to move in 
the Senate",www.cbsnews.com
Trump Tests Positive for the Coronavirus,www.nytimes.com
Trump's positive Covid-19 test throws country into fresh upheaval,www.cnn.com
Live updates: Trump tests positive for coronavirus,www.nbcnews.com
Covid-19 Live Updates: A Third Coronavirus Surge Has Taken Root in the U.S.,www.nytimes.com
"COVID-19 Death Rates Are Going Down, And Not Just Among The Young And 
Healthy : Shots - Health News",www.npr.org
"US says nearly 300,000 excess deaths in 2020 as COVID-19 rages",www.aljazeera.com
Enterprise High School reports two new COVID-19 cases,www.redding.com
"Salvation Army COVID-19 outbreak in Minnesota sickens one-third of 
conference attendees",www.startribune.com
A Texas woman died on a plane of Covid-19 in July,www.cnn.com
"COVID-19: Inslee announces new measures to slow virus spread on college 
campuses",komonews.com
Gov. Cuomo Says He Will Redraw Lines In Some NYC COVID-19 Hot Zones,newyork.cbslocal.com
Coronavirus cases surge in the U.S. — live updates,www.cbsnews.com
Airline passenger dies of COVID-19 on plane,www.sfgate.com
"Behind Donald Trump's Anger With Dr. Anthony Fauci: He Believes He's 
'Auditioning' For a CNN Gig",www.thedailybeast.com
Trump closes his campaign by insulting Fauci for telling the truth,www.cnn.com
"NIH Director Francis Collins On Vaccine Approval, Trump And Fauci : 
Coronavirus Live Updates",www.npr.org
Trump Attacks Fauci Over Coronavirus,www.nytimes.com
Trump ties Fauci to Biden — to Biden's delight,www.politico.com
"Trump escalates attacks on Fauci as Election Day nears, COVID cases surge",www.axios.com
Fauci Admits He Does Not Have Brain Like Trump’s,www.newyorker.com
Trump says Fauci is 'terrific guy' but not 'team player',apnews.com
GOP Sen. Lamar Alexander Defends Anthony Fauci After Attacks by Trump,www.newsweek.com
Why does President Trump go after Dr. Fauci?,www.bostonglobe.com
"Cleveland Clinic doctor weighs in on the small difference in symptoms 
between COVID-19 and the flu",www.news5cleveland.com
Is ‘brain fog’ a new COVID-19 symptom?,www.deseret.com
Florida governor opposes school closures for COVID-19,www.sun-sentinel.com
"Human coronaviruses ‘inactivated’ by mouthwash, oral rinses: study",www.foxnews.com
Covid-19 Live Updates: A Third Coronavirus Surge Has Taken Root in the U.S.,www.nytimes.com
Coronavirus cases surge in the U.S. — live updates,www.cbsnews.com
"In-depth coronavirus interview with Sec. Alex Azar, Surgeon General Jerome 
Adams, Dr. Deborah Birx",www.wavy.com
"Public health officials concerned about 'alarming' coronavirus surge in 
Magic, Wood River valleys",www.ktvb.com
Republican senators drop coronavirus ad messaging in final weeks,www.cnn.com
Overdose deaths appear to rise amid coronavirus pandemic in U.S.,www.nbcnews.com
"Live updates: Nearly 300,000 more people have died in U.S. than in a 
typical year because of coronavirus",www.washingtonpost.com
"CDC official who warned US about coronavirus was silenced, documentary 
shows - Business Insider",www.businessinsider.com
"Coronavirus spreading ‘uncontrollably’ in much of U.S. — but not 
California. Here’s why",www.sfchronicle.com
Airlines push for coronavirus tests to make flying safer in pandemic,wjla.com
"Hard Rock COVID-19 Testing Site Offering Testing for All Ages As Officials 
Experience Record High Daily Testing",www.nbcmiami.com
"To Test Coronavirus Vaccines, UK Study Will Intentionally Infect Volunteers",www.nytimes.com
Covid-19 Live Updates: Volunteers to Be Infected in Vaccine Study,www.nytimes.com
"Australia Covid-19 quarantine blood-testing blunder prompts calls for 
hundreds to take HIV test",www.cnn.com
"Gun purchases soar in California amid COVID-19, violence concerns: study",nypost.com
"Texas woman in her 30s dies from COVID-19 after boarding flight, 
authorities say",www.ksat.com
Holyoke Soldiers’ Home COVID-19 outbreak public hearing,www.wwlp.com
"Coronavirus live updates: Covid-19 likely to become 'endemic;' Moderna 
reportedly sees vaccine results in November",www.cnbc.com
"Covid-19’s Global Divide: As West Reels, Asia Keeps Virus at Bay",www.wsj.com
Gov. Cuomo Says He Will Redraw Lines In Some NYC COVID-19 Hot Zones,newyork.cbslocal.com
"More than 100,000 Californians have bought a gun in response to Covid-19 
crisis, report finds",www.theguardian.com
"COVID-19 Pandemic: Fall surge has arrived in Pennsylvania, US, health 
experts say",6abc.com
Trump closes his campaign by insulting Fauci for telling the truth,www.cnn.com
"Fauci says he's not surprised Trump got COVID, admits administration has 
restricted his media appearances",www.cbsnews.com
"Trump news live: Latest Covid updates as president calls Fauci 'disaster' 
and CNN 'dumb b*****ds'",www.independent.co.uk
Trump falsely claims Dr Fauci is ‘a Democrat’ in Fox News interview,www.independent.co.uk
Fact Check: Did Dr. Fauci Say No Masks Like Trump is Claiming?,www.newsweek.com
Trump Attacks Fauci Over Coronavirus,www.nytimes.com
Trump Rails Against 'Fauci And These Idiots' In Campaign Call,www.npr.org
Fauci quotes 'The Godfather' in response to latest Trump attacks | TheHill,thehill.com
Trump ties Fauci to Biden — to Biden's delight,www.politico.com
"'Running angry': Trump attacks Dr. Fauci, press and polls",apnews.com
Coronavirus: 'Long Covid could be four different syndromes',www.bbc.com
Is ‘brain fog’ a new COVID-19 symptom?,www.deseret.com
Nightmare Symptoms of COVID Revealed,www.yahoo.com
Covid-19 Live Updates: Volunteers to Be Infected in Vaccine Study,www.nytimes.com
"Live updates: Trump mocks Biden’s willingness to trust Fauci on coronavirus 
response",www.washingtonpost.com
"Joe Biden criticises Donald Trump for renewed Fauci attack over Covid – US 
politics live",www.theguardian.com
Adobe gets creative during the coronavirus pandemic,www.axios.com
"Trump says he wants a bigger coronavirus relief package than Pelosi's $2.2T 
proposal",www.foxbusiness.com
"Coronavirus live updates: Covid-19 likely to become 'endemic;' Moderna 
reportedly sees vaccine results in November",www.cnbc.com
Trump trashes Fauci and makes baseless coronavirus claims in campaign call,www.cnn.com
Coronavirus Forces Temporary Shutdown Of West Hartford Eatery,patch.com
Texas woman died of coronavirus 'on the jetway' on flight from Arizona,www.nbcnews.com
"Coronavirus outbreak tied to high school party dashes Oregon district’s 
plans for in-person instruction",www.oregonlive.com
Airlines push for coronavirus tests to make flying safer in pandemic,wjla.com
"Caroline County school closes for two weeks after staff test positive for 
coronavirus",www.wbaltv.com
Watch Borat give Jimmy Kimmel a very personal coronavirus test,ew.com
"Covid-19 crisis would have to be 'really, really bad' to implement a 
national lockdown, Fauci says",www.cnn.com
Fauci says he is 'absolutely not' surprised Trump got Covid-19,www.cnn.com
"Pfizer COVID-19 vaccine rolls off production line amid hopes for emergency 
approval",nypost.com
"Asian Americans in San Francisco are dying at alarming rates from COVID-19: 
Racism is to blame",www.usatoday.com
"Gov. Cuomo Unveils Initial Framework For New York’s Delivery Of COVID-19 
Vaccine To Residents",newyork.cbslocal.com
More CT Schools Transition to Remote Learning Amid COVID-19,www.nbcconnecticut.com
"Massachusetts school going all-remote after multiple staff members test 
positive for COVID-19",www.wcvb.com
COVID-19: Tip From Rockland Leads To Shutdown Of Wedding With 10000 Guests,dailyvoice.com
"Florida college student brings Disney magic to children during COVID-19 
with one-of-a-kind babysitting service",www.foxbusiness.com
"Trump mocks Biden for trusting scientists while Biden slams Trump for 
Covid-19 'lie'",www.nbcnews.com
"Fauci admits administration has restricted his media appearances, says he's 
not surprised Trump got COVID",www.cbsnews.com
'Not surprised at all': Fauci on Trump's Covid-19 diagnosis,www.cnn.com
Dr. Fauci 'Absolutely Not' Surprised Trump Got COVID at Superspreader Event,www.thedailybeast.com
"Should you get a coronavirus test if you think you have a cold? There may 
be ‘no right answer.’",www.washingtonpost.com
Skin rash emerges as new symptom in adults with coronavirus,www.nydailynews.com
Covid-19: Italy tightens rules after coronavirus cases surge,www.bbc.com
Covid-19 Live Updates: Latest News,www.nytimes.com
"The 'darkest' period of the coronavirus pandemic is still to come, warns 
top infectious-disease doctor",www.marketwatch.com
"Coronavirus live news: Dr Fauci 'absolutely not' surprised Trump got Covid; 
US cases rising in 48 states",www.theguardian.com
"So, just how good is 'The Great American Comeback' so far?",www.cincinnati.com
"Speaker Pelosi Sets 48 Hour Deadline for Coronavirus Stimulus Deal to be 
Passed By Election Day",www.9and10news.com
"Twitter removes top White House coronavirus adviser tweet claiming masks 
don't work",www.foxnews.com
"Stock futures rise as traders weigh rising coronavirus cases, U.S. stimulus 
talks",www.cnbc.com
"Methuen restaurant closed for cleaning after customer tests positive for 
coronavirus",whdh.com
"Coronavirus: 22 states reach single-day peak, New Mexico hospitalizations 
up 101%",www.wftv.com
"As coronavirus cases rise, red-state governors resist measures to slow the 
spread, preach ‘personal responsibility’",www.washingtonpost.com
"Coronavirus test results must come in 24 hours, says Sage scientist",www.theguardian.com
"Caroline County school closes for two weeks after staff test positive for 
coronavirus",www.wbaltv.com
"Liverpool High School switches to remote learning Monday after 2 students 
test positive for coronavirus",www.syracuse.com
"Pfizer COVID-19 vaccine rolls off production line amid hopes for emergency 
approval",nypost.com
Massachusetts releases COVID-19 vaccination plan,www.wwlp.com
"Part of the Brooklyn Covid-19 Uptick Traces to Deal, N.J.",www.wsj.com
"Covid-19 turned active retirees into elderly people overnight, and made us 
feel expendable",www.nbcnews.com
Maine CDC investigating COVID-19 outbreak linked to Waldo County Church,wgme.com
"Johns Hopkins Researchers Identify Immune System Pathway That May Stop 
COVID-19 Infection",scitechdaily.com
"NY wedding with 10,000 attendees shut down amid COVID-19 | TheHill",thehill.com
Florida's Dan Mullen learns the hard way about COVID-19,sports.yahoo.com
RI and Massachusetts release COVID-19 vaccination plans,www.wpri.com
"NY shuts down 10,000 person wedding as Cuomo reveals new COVID-19 plan",abcnews.go.com
"Fauci not ready for national lockdown unless COVID-19 gets 'really, really 
bad'",nypost.com
Coronavirus: 2 tips for dealing with COVID-19 this winter from Dr. Fauci,www.deseret.com
